date,venue,bat_team,bowl_team,ball,overs,runs,runs_last_5,wickets_last_5,wickets,total
2017-02-09,Dubai International Cricket Stadium,Peshawar Zalmi,Islamabad United,2,15.2,150,40,2,3,190
2017-02-09,Dubai International Cricket Stadium,Peshawar Zalmi,Islamabad United,3,15.3,150,39,3,4,190
2017-02-09,Dubai International Cricket Stadium,Peshawar Zalmi,Islamabad United,4,15.4,150,35,3,4,190
2017-02-09,Dubai International Cricket Stadium,Peshawar Zalmi,Islamabad United,5,15.5,150,34,3,4,190
2017-02-09,Dubai International Cricket Stadium,Peshawar Zalmi,Islamabad United,6,15.6,151,31,3,4,190
2017-02-09,Dubai International Cricket Stadium,Peshawar Zalmi,Islamabad United,1,16.1,151,29,3,4,190
2017-02-09,Dubai International Cricket Stadium,Peshawar Zalmi,Islamabad United,2,16.2,157,35,3,4,190
2017-02-09,Dubai International Cricket Stadium,Peshawar Zalmi,Islamabad United,3,16.3,157,35,2,4,190
2017-02-09,Dubai International Cricket Stadium,Peshawar Zalmi,Islamabad United,4,16.4,157,34,3,5,190
2017-02-09,Dubai International Cricket Stadium,Peshawar Zalmi,Islamabad United,5,16.5,158,34,3,5,190
2017-02-09,Dubai International Cricket Stadium,Peshawar Zalmi,Islamabad United,6,16.6,162,37,3,5,190
2017-02-09,Dubai International Cricket Stadium,Peshawar Zalmi,Islamabad United,1,17.1,164,38,3,5,190
2017-02-09,Dubai International Cricket Stadium,Peshawar Zalmi,Islamabad United,2,17.2,165,39,3,5,190
2017-02-09,Dubai International Cricket Stadium,Peshawar Zalmi,Islamabad United,3,17.3,166,40,2,5,190
2017-02-09,Dubai International Cricket Stadium,Peshawar Zalmi,Islamabad United,4,17.4,167,40,2,5,190
2017-02-09,Dubai International Cricket Stadium,Peshawar Zalmi,Islamabad United,5,17.5,167,39,3,6,190
2017-02-09,Dubai International Cricket Stadium,Peshawar Zalmi,Islamabad United,6,17.6,167,38,4,7,190
2017-02-09,Dubai International Cricket Stadium,Peshawar Zalmi,Islamabad United,7,17.7,168,38,4,7,190
2017-02-09,Dubai International Cricket Stadium,Peshawar Zalmi,Islamabad United,1,18.1,168,37,4,7,190
2017-02-09,Dubai International Cricket Stadium,Peshawar Zalmi,Islamabad United,2,18.2,168,35,4,7,190
2017-02-09,Dubai International Cricket Stadium,Peshawar Zalmi,Islamabad United,3,18.3,168,35,4,7,190
2017-02-09,Dubai International Cricket Stadium,Peshawar Zalmi,Islamabad United,4,18.4,169,34,4,7,190
2017-02-09,Dubai International Cricket Stadium,Peshawar Zalmi,Islamabad United,5,18.5,169,33,5,8,190
2017-02-09,Dubai International Cricket Stadium,Peshawar Zalmi,Islamabad United,6,18.6,170,33,5,8,190
2017-02-09,Dubai International Cricket Stadium,Peshawar Zalmi,Islamabad United,1,19.1,174,31,5,8,190
2017-02-09,Dubai International Cricket Stadium,Peshawar Zalmi,Islamabad United,2,19.2,175,32,5,8,190
2017-02-09,Dubai International Cricket Stadium,Peshawar Zalmi,Islamabad United,3,19.3,176,29,5,8,190
2017-02-09,Dubai International Cricket Stadium,Peshawar Zalmi,Islamabad United,4,19.4,180,32,5,8,190
2017-02-09,Dubai International Cricket Stadium,Peshawar Zalmi,Islamabad United,5,19.5,181,32,5,8,190
2017-02-09,Dubai International Cricket Stadium,Peshawar Zalmi,Islamabad United,6,19.6,182,33,5,8,190
2017-02-09,Dubai International Cricket Stadium,Peshawar Zalmi,Islamabad United,7,19.7,182,32,6,9,190
2017-02-09,Dubai International Cricket Stadium,Peshawar Zalmi,Islamabad United,8,19.8,188,38,5,9,190
2017-02-09,Dubai International Cricket Stadium,Peshawar Zalmi,Islamabad United,9,19.9,190,40,5,9,190
2017-02-10,Dubai International Cricket Stadium,Quetta Gladiators,Lahore Qalandars,1,0.1,0,0,0,0,136
2017-02-10,Dubai International Cricket Stadium,Quetta Gladiators,Lahore Qalandars,2,0.2,1,1,0,0,136
2017-02-10,Dubai International Cricket Stadium,Quetta Gladiators,Lahore Qalandars,3,0.3,2,2,0,0,136
2017-02-10,Dubai International Cricket Stadium,Quetta Gladiators,Lahore Qalandars,4,0.4,3,3,0,0,136
2017-02-10,Dubai International Cricket Stadium,Quetta Gladiators,Lahore Qalandars,5,0.5,4,4,0,0,136
2017-02-10,Dubai International Cricket Stadium,Quetta Gladiators,Lahore Qalandars,6,0.6,4,4,0,0,136
2017-02-10,Dubai International Cricket Stadium,Quetta Gladiators,Lahore Qalandars,1,1.1,4,4,0,0,136
2017-02-10,Dubai International Cricket Stadium,Quetta Gladiators,Lahore Qalandars,2,1.2,5,5,0,0,136
2017-02-10,Dubai International Cricket Stadium,Quetta Gladiators,Lahore Qalandars,3,1.3,6,6,0,0,136
2017-02-10,Dubai International Cricket Stadium,Quetta Gladiators,Lahore Qalandars,4,1.4,7,7,0,0,136
2017-02-10,Dubai International Cricket Stadium,Quetta Gladiators,Lahore Qalandars,5,1.5,8,8,0,0,136
2017-02-10,Dubai International Cricket Stadium,Quetta Gladiators,Lahore Qalandars,6,1.6,12,12,0,0,136
2017-02-10,Dubai International Cricket Stadium,Quetta Gladiators,Lahore Qalandars,7,1.7,12,12,0,0,136
2017-02-10,Dubai International Cricket Stadium,Quetta Gladiators,Lahore Qalandars,1,2.1,12,12,0,0,136
2017-02-10,Dubai International Cricket Stadium,Quetta Gladiators,Lahore Qalandars,2,2.2,14,14,0,0,136
2017-02-10,Dubai International Cricket Stadium,Quetta Gladiators,Lahore Qalandars,3,2.3,14,14,1,1,136
2017-02-10,Dubai International Cricket Stadium,Quetta Gladiators,Lahore Qalandars,4,2.4,16,16,1,1,136
2017-02-10,Dubai International Cricket Stadium,Quetta Gladiators,Lahore Qalandars,5,2.5,17,17,1,1,136
2017-02-10,Dubai International Cricket Stadium,Quetta Gladiators,Lahore Qalandars,6,2.6,17,17,1,1,136
2017-02-10,Dubai International Cricket Stadium,Quetta Gladiators,Lahore Qalandars,1,3.1,17,17,1,1,136
2017-02-10,Dubai International Cricket Stadium,Quetta Gladiators,Lahore Qalandars,2,3.2,17,17,1,1,136
2017-02-10,Dubai International Cricket Stadium,Quetta Gladiators,Lahore Qalandars,3,3.3,18,18,1,1,136
2017-02-10,Dubai International Cricket Stadium,Quetta Gladiators,Lahore Qalandars,4,3.4,22,22,1,1,136
2017-02-10,Dubai International Cricket Stadium,Quetta Gladiators,Lahore Qalandars,5,3.5,22,22,1,1,136
2017-02-10,Dubai International Cricket Stadium,Quetta Gladiators,Lahore Qalandars,6,3.6,22,22,1,1,136
2017-02-10,Dubai International Cricket Stadium,Quetta Gladiators,Lahore Qalandars,1,4.1,22,22,1,1,136
2017-02-10,Dubai International Cricket Stadium,Quetta Gladiators,Lahore Qalandars,2,4.2,22,22,2,2,136
2017-02-10,Dubai International Cricket Stadium,Quetta Gladiators,Lahore Qalandars,3,4.3,23,23,2,2,136
2017-02-10,Dubai International Cricket Stadium,Quetta Gladiators,Lahore Qalandars,4,4.4,23,23,2,2,136
2017-02-10,Dubai International Cricket Stadium,Quetta Gladiators,Lahore Qalandars,5,4.5,23,23,2,2,136
2017-02-10,Dubai International Cricket Stadium,Quetta Gladiators,Lahore Qalandars,6,4.6,23,23,2,2,136
2017-02-10,Dubai International Cricket Stadium,Quetta Gladiators,Lahore Qalandars,1,5.1,23,23,2,2,136
2017-02-10,Dubai International Cricket Stadium,Quetta Gladiators,Lahore Qalandars,2,5.2,24,23,2,2,136
2017-02-10,Dubai International Cricket Stadium,Quetta Gladiators,Lahore Qalandars,3,5.3,25,23,2,2,136
2017-02-10,Dubai International Cricket Stadium,Quetta Gladiators,Lahore Qalandars,4,5.4,25,22,2,2,136
2017-02-10,Dubai International Cricket Stadium,Quetta Gladiators,Lahore Qalandars,5,5.5,26,22,2,2,136
2017-02-10,Dubai International Cricket Stadium,Quetta Gladiators,Lahore Qalandars,6,5.6,26,22,2,2,136
2017-02-10,Dubai International Cricket Stadium,Quetta Gladiators,Lahore Qalandars,1,6.1,27,23,2,2,136
2017-02-10,Dubai International Cricket Stadium,Quetta Gladiators,Lahore Qalandars,2,6.2,27,22,2,2,136
2017-02-10,Dubai International Cricket Stadium,Quetta Gladiators,Lahore Qalandars,3,6.3,31,25,2,2,136
2017-02-10,Dubai International Cricket Stadium,Quetta Gladiators,Lahore Qalandars,4,6.4,31,24,2,2,136
2017-02-10,Dubai International Cricket Stadium,Quetta Gladiators,Lahore Qalandars,5,6.5,32,24,2,2,136
2017-02-10,Dubai International Cricket Stadium,Quetta Gladiators,Lahore Qalandars,6,6.6,34,22,2,2,136
2017-02-10,Dubai International Cricket Stadium,Quetta Gladiators,Lahore Qalandars,1,7.1,38,26,2,2,136
2017-02-10,Dubai International Cricket Stadium,Quetta Gladiators,Lahore Qalandars,2,7.2,39,27,2,2,136
2017-02-10,Dubai International Cricket Stadium,Quetta Gladiators,Lahore Qalandars,3,7.3,40,26,2,2,136
2017-02-10,Dubai International Cricket Stadium,Quetta Gladiators,Lahore Qalandars,4,7.4,41,27,1,2,136
2017-02-10,Dubai International Cricket Stadium,Quetta Gladiators,Lahore Qalandars,5,7.5,42,26,1,2,136
2017-02-10,Dubai International Cricket Stadium,Quetta Gladiators,Lahore Qalandars,6,7.6,42,25,1,2,136
2017-02-10,Dubai International Cricket Stadium,Quetta Gladiators,Lahore Qalandars,1,8.1,43,26,1,2,136
2017-02-10,Dubai International Cricket Stadium,Quetta Gladiators,Lahore Qalandars,2,8.2,46,29,1,2,136
2017-02-10,Dubai International Cricket Stadium,Quetta Gladiators,Lahore Qalandars,3,8.3,46,29,1,2,136
2017-02-10,Dubai International Cricket Stadium,Quetta Gladiators,Lahore Qalandars,4,8.4,47,29,1,2,136
2017-02-10,Dubai International Cricket Stadium,Quetta Gladiators,Lahore Qalandars,5,8.5,48,26,1,2,136
2017-02-10,Dubai International Cricket Stadium,Quetta Gladiators,Lahore Qalandars,6,8.6,50,28,1,2,136
2017-02-10,Dubai International Cricket Stadium,Quetta Gladiators,Lahore Qalandars,7,8.7,51,29,1,2,136
2017-02-10,Dubai International Cricket Stadium,Quetta Gladiators,Lahore Qalandars,1,9.1,51,29,2,3,136
2017-02-10,Dubai International Cricket Stadium,Quetta Gladiators,Lahore Qalandars,2,9.2,52,30,1,3,136
2017-02-10,Dubai International Cricket Stadium,Quetta Gladiators,Lahore Qalandars,3,9.3,53,30,1,3,136
2017-02-10,Dubai International Cricket Stadium,Quetta Gladiators,Lahore Qalandars,4,9.4,53,30,1,3,136
2017-02-10,Dubai International Cricket Stadium,Quetta Gladiators,Lahore Qalandars,5,9.5,53,30,1,3,136
2017-02-10,Dubai International Cricket Stadium,Quetta Gladiators,Lahore Qalandars,6,9.6,54,31,1,3,136
2017-02-10,Dubai International Cricket Stadium,Quetta Gladiators,Lahore Qalandars,7,9.7,54,31,2,4,136
2017-02-10,Dubai International Cricket Stadium,Quetta Gladiators,Lahore Qalandars,1,10.1,55,31,2,4,136
2017-02-10,Dubai International Cricket Stadium,Quetta Gladiators,Lahore Qalandars,2,10.2,55,30,2,4,136
2017-02-10,Dubai International Cricket Stadium,Quetta Gladiators,Lahore Qalandars,3,10.3,56,31,2,4,136
2017-02-10,Dubai International Cricket Stadium,Quetta Gladiators,Lahore Qalandars,4,10.4,56,30,2,4,136
2017-02-10,Dubai International Cricket Stadium,Quetta Gladiators,Lahore Qalandars,5,10.5,56,30,2,4,136
2017-02-10,Dubai International Cricket Stadium,Quetta Gladiators,Lahore Qalandars,6,10.6,56,29,2,4,136
2017-02-10,Dubai International Cricket Stadium,Quetta Gladiators,Lahore Qalandars,1,11.1,56,29,3,5,136
2017-02-10,Dubai International Cricket Stadium,Quetta Gladiators,Lahore Qalandars,2,11.2,56,25,3,5,136
2017-02-10,Dubai International Cricket Stadium,Quetta Gladiators,Lahore Qalandars,3,11.3,57,26,3,5,136
2017-02-10,Dubai International Cricket Stadium,Quetta Gladiators,Lahore Qalandars,4,11.4,58,26,3,5,136
2017-02-10,Dubai International Cricket Stadium,Quetta Gladiators,Lahore Qalandars,5,11.5,59,25,3,5,136
2017-02-10,Dubai International Cricket Stadium,Quetta Gladiators,Lahore Qalandars,6,11.6,60,22,3,5,136
2017-02-10,Dubai International Cricket Stadium,Quetta Gladiators,Lahore Qalandars,1,12.1,61,22,3,5,136
2017-02-10,Dubai International Cricket Stadium,Quetta Gladiators,Lahore Qalandars,2,12.2,62,22,3,5,136
2017-02-10,Dubai International Cricket Stadium,Quetta Gladiators,Lahore Qalandars,3,12.3,62,21,3,5,136
2017-02-10,Dubai International Cricket Stadium,Quetta Gladiators,Lahore Qalandars,4,12.4,63,21,3,5,136
2017-02-10,Dubai International Cricket Stadium,Quetta Gladiators,Lahore Qalandars,5,12.5,64,22,3,5,136
2017-02-10,Dubai International Cricket Stadium,Quetta Gladiators,Lahore Qalandars,6,12.6,65,22,3,5,136
2017-02-10,Dubai International Cricket Stadium,Quetta Gladiators,Lahore Qalandars,1,13.1,66,20,3,5,136
2017-02-10,Dubai International Cricket Stadium,Quetta Gladiators,Lahore Qalandars,2,13.2,72,26,3,5,136
2017-02-10,Dubai International Cricket Stadium,Quetta Gladiators,Lahore Qalandars,3,13.3,74,27,3,5,136
2017-02-10,Dubai International Cricket Stadium,Quetta Gladiators,Lahore Qalandars,4,13.4,75,27,3,5,136
2017-02-10,Dubai International Cricket Stadium,Quetta Gladiators,Lahore Qalandars,5,13.5,79,29,3,5,136
2017-02-10,Dubai International Cricket Stadium,Quetta Gladiators,Lahore Qalandars,6,13.6,80,29,3,5,136
2017-02-10,Dubai International Cricket Stadium,Quetta Gladiators,Lahore Qalandars,1,14.1,81,30,2,5,136
2017-02-10,Dubai International Cricket Stadium,Quetta Gladiators,Lahore Qalandars,2,14.2,82,30,2,5,136
2017-02-10,Dubai International Cricket Stadium,Quetta Gladiators,Lahore Qalandars,3,14.3,83,30,2,5,136
2017-02-10,Dubai International Cricket Stadium,Quetta Gladiators,Lahore Qalandars,4,14.4,83,30,3,6,136
2017-02-10,Dubai International Cricket Stadium,Quetta Gladiators,Lahore Qalandars,5,14.5,84,31,3,6,136
2017-02-10,Dubai International Cricket Stadium,Quetta Gladiators,Lahore Qalandars,6,14.6,85,31,3,6,136
2017-02-10,Dubai International Cricket Stadium,Quetta Gladiators,Lahore Qalandars,7,14.7,89,35,2,6,136
2017-02-10,Dubai International Cricket Stadium,Quetta Gladiators,Lahore Qalandars,1,15.1,90,35,2,6,136
2017-02-10,Dubai International Cricket Stadium,Quetta Gladiators,Lahore Qalandars,2,15.2,91,36,2,6,136
2017-02-10,Dubai International Cricket Stadium,Quetta Gladiators,Lahore Qalandars,3,15.3,92,36,2,6,136
2017-02-10,Dubai International Cricket Stadium,Quetta Gladiators,Lahore Qalandars,4,15.4,96,40,2,6,136
2017-02-10,Dubai International Cricket Stadium,Quetta Gladiators,Lahore Qalandars,5,15.5,100,44,2,6,136
2017-02-10,Dubai International Cricket Stadium,Quetta Gladiators,Lahore Qalandars,6,15.6,101,45,2,6,136
2017-02-10,Dubai International Cricket Stadium,Quetta Gladiators,Lahore Qalandars,1,16.1,102,46,1,6,136
2017-02-10,Dubai International Cricket Stadium,Quetta Gladiators,Lahore Qalandars,2,16.2,103,47,1,6,136
2017-02-10,Dubai International Cricket Stadium,Quetta Gladiators,Lahore Qalandars,3,16.3,104,47,1,6,136
2017-02-10,Dubai International Cricket Stadium,Quetta Gladiators,Lahore Qalandars,4,16.4,104,46,1,6,136
2017-02-10,Dubai International Cricket Stadium,Quetta Gladiators,Lahore Qalandars,5,16.5,110,51,1,6,136
2017-02-10,Dubai International Cricket Stadium,Quetta Gladiators,Lahore Qalandars,6,16.6,114,54,1,6,136
2017-02-10,Dubai International Cricket Stadium,Quetta Gladiators,Lahore Qalandars,1,17.1,120,59,1,6,136
2017-02-10,Dubai International Cricket Stadium,Quetta Gladiators,Lahore Qalandars,2,17.2,122,60,1,6,136
2017-02-10,Dubai International Cricket Stadium,Quetta Gladiators,Lahore Qalandars,3,17.3,123,61,1,6,136
2017-02-10,Dubai International Cricket Stadium,Quetta Gladiators,Lahore Qalandars,4,17.4,124,61,1,6,136
2017-02-10,Dubai International Cricket Stadium,Quetta Gladiators,Lahore Qalandars,5,17.5,125,61,1,6,136
2017-02-10,Dubai International Cricket Stadium,Quetta Gladiators,Lahore Qalandars,6,17.6,125,60,1,6,136
2017-02-10,Dubai International Cricket Stadium,Quetta Gladiators,Lahore Qalandars,1,18.1,125,59,1,6,136
2017-02-10,Dubai International Cricket Stadium,Quetta Gladiators,Lahore Qalandars,2,18.2,126,54,1,6,136
2017-02-10,Dubai International Cricket Stadium,Quetta Gladiators,Lahore Qalandars,3,18.3,127,53,1,6,136
2017-02-10,Dubai International Cricket Stadium,Quetta Gladiators,Lahore Qalandars,4,18.4,128,53,1,6,136
2017-02-10,Dubai International Cricket Stadium,Quetta Gladiators,Lahore Qalandars,5,18.5,128,49,2,7,136
2017-02-10,Dubai International Cricket Stadium,Quetta Gladiators,Lahore Qalandars,6,18.6,129,49,2,7,136
2017-02-10,Dubai International Cricket Stadium,Quetta Gladiators,Lahore Qalandars,1,19.1,131,50,2,7,136
2017-02-10,Dubai International Cricket Stadium,Quetta Gladiators,Lahore Qalandars,2,19.2,133,51,2,7,136
2017-02-10,Dubai International Cricket Stadium,Quetta Gladiators,Lahore Qalandars,3,19.3,133,50,3,8,136
2017-02-10,Dubai International Cricket Stadium,Quetta Gladiators,Lahore Qalandars,4,19.4,135,52,2,8,136
2017-02-10,Dubai International Cricket Stadium,Quetta Gladiators,Lahore Qalandars,5,19.5,136,52,2,8,136
2017-02-10,Dubai International Cricket Stadium,Quetta Gladiators,Lahore Qalandars,6,19.6,136,51,3,9,136
2017-02-10,Dubai International Cricket Stadium,Karachi Kings,Peshawar Zalmi,1,0.1,0,0,0,0,118
2017-02-10,Dubai International Cricket Stadium,Karachi Kings,Peshawar Zalmi,2,0.2,0,0,0,0,118
2017-02-10,Dubai International Cricket Stadium,Karachi Kings,Peshawar Zalmi,3,0.3,0,0,1,1,118
2017-02-10,Dubai International Cricket Stadium,Karachi Kings,Peshawar Zalmi,4,0.4,1,1,1,1,118
2017-02-10,Dubai International Cricket Stadium,Karachi Kings,Peshawar Zalmi,5,0.5,1,1,1,1,118
2017-02-10,Dubai International Cricket Stadium,Karachi Kings,Peshawar Zalmi,6,0.6,2,2,1,1,118
2017-02-10,Dubai International Cricket Stadium,Karachi Kings,Peshawar Zalmi,1,1.1,2,2,1,1,118
2017-02-10,Dubai International Cricket Stadium,Karachi Kings,Peshawar Zalmi,2,1.2,2,2,1,1,118
2017-02-10,Dubai International Cricket Stadium,Karachi Kings,Peshawar Zalmi,3,1.3,2,2,2,2,118
2017-02-10,Dubai International Cricket Stadium,Karachi Kings,Peshawar Zalmi,4,1.4,4,4,2,2,118
2017-02-10,Dubai International Cricket Stadium,Karachi Kings,Peshawar Zalmi,5,1.5,6,6,2,2,118
2017-02-10,Dubai International Cricket Stadium,Karachi Kings,Peshawar Zalmi,6,1.6,6,6,2,2,118
2017-02-10,Dubai International Cricket Stadium,Karachi Kings,Peshawar Zalmi,1,2.1,6,6,2,2,118
2017-02-10,Dubai International Cricket Stadium,Karachi Kings,Peshawar Zalmi,2,2.2,6,6,2,2,118
2017-02-10,Dubai International Cricket Stadium,Karachi Kings,Peshawar Zalmi,3,2.3,7,7,2,2,118
2017-02-10,Dubai International Cricket Stadium,Karachi Kings,Peshawar Zalmi,4,2.4,7,7,2,2,118
2017-02-10,Dubai International Cricket Stadium,Karachi Kings,Peshawar Zalmi,5,2.5,8,8,2,2,118
2017-02-10,Dubai International Cricket Stadium,Karachi Kings,Peshawar Zalmi,6,2.6,8,8,2,2,118
2017-02-10,Dubai International Cricket Stadium,Karachi Kings,Peshawar Zalmi,1,3.1,8,8,3,3,118
2017-02-10,Dubai International Cricket Stadium,Karachi Kings,Peshawar Zalmi,2,3.2,8,8,3,3,118
2017-02-10,Dubai International Cricket Stadium,Karachi Kings,Peshawar Zalmi,3,3.3,8,8,3,3,118
2017-02-10,Dubai International Cricket Stadium,Karachi Kings,Peshawar Zalmi,4,3.4,12,12,3,3,118
2017-02-10,Dubai International Cricket Stadium,Karachi Kings,Peshawar Zalmi,5,3.5,12,12,3,3,118
2017-02-10,Dubai International Cricket Stadium,Karachi Kings,Peshawar Zalmi,6,3.6,12,12,3,3,118
2017-02-10,Dubai International Cricket Stadium,Karachi Kings,Peshawar Zalmi,1,4.1,12,12,3,3,118
2017-02-10,Dubai International Cricket Stadium,Karachi Kings,Peshawar Zalmi,2,4.2,12,12,3,3,118
2017-02-10,Dubai International Cricket Stadium,Karachi Kings,Peshawar Zalmi,3,4.3,12,12,3,3,118
2017-02-10,Dubai International Cricket Stadium,Karachi Kings,Peshawar Zalmi,4,4.4,12,12,4,4,118
2017-02-10,Dubai International Cricket Stadium,Karachi Kings,Peshawar Zalmi,5,4.5,14,14,4,4,118
